bfs_nr,municipality,canton,energyreporter_date,electric_car_share,electric_car_share_last_change,solar_potential_usage,solar_potential_usage_last_change,renewable_heating_share,renewable_heating_share_coverage,renewable_heating_share_last_change
5475,Chavannes-le-Veyron,VD,2021-06-30,0.009346,2021-05-31,0.020349,2019-07-29,0.225,1.0,2020-11-30
5475,Chavannes-le-Veyron,VD,2021-07-31,0.009174,2021-06-30,0.020349,2019-07-29,0.225,1.0,2020-11-30
5475,Chavannes-le-Veyron,VD,2021-08-31,0.009174,2021-07-31,0.020349,2019-07-29,0.222222,1.0,2020-11-30
5475,Chavannes-le-Veyron,VD,2021-09-30,0.009259,2021-08-31,0.020349,2019-07-29,0.225,1.0,2020-11-30
5475,Chavannes-le-Veyron,VD,2021-10-31,0.009174,2021-09-30,0.020349,2019-07-29,0.225,1.0,2020-11-30
5475,Chavannes-le-Veyron,VD,2021-11-30,0.009009,2021-10-31,0.023608,2020-01-16,0.225,1.0,2020-11-30
5475,Chavannes-le-Veyron,VD,2021-12-31,0.008929,2021-11-30,0.023608,2020-01-16,0.2,1.0,2020-11-30
5475,Chavannes-le-Veyron,VD,2022-01-31,0.009009,2021-12-31,0.018264,2020-10-13,0.2,1.0,2020-11-30
5475,Chavannes-le-Veyron,VD,2022-02-28,0.009009,2022-01-31,0.018264,2020-10-13,0.2,1.0,2020-11-30
5475,Chavannes-le-Veyron,VD,2022-03-31,0.009174,2022-02-28,0.018264,2020-10-13,0.2,1.0,2021-08-27
5476,Chevilly,VD,2021-03-31,0.009346,2020-07-31,0.023465,2019-09-05,0.365854,1.0,2021-01-11
5476,Chevilly,VD,2021-04-30,0.009346,2021-03-31,0.023465,2019-09-05,0.365854,1.0,2021-01-11
5476,Chevilly,VD,2021-05-31,0.009302,2021-04-30,0.026171,2019-09-05,0.365854,1.0,2021-01-11
5476,Chevilly,VD,2021-06-30,0.009302,2021-05-31,0.026171,2019-09-05,0.365854,1.0,2021-01-11
5476,Chevilly,VD,2021-07-31,0.009302,2021-06-30,0.026171,2019-09-05,0.365854,1.0,2021-01-11
5476,Chevilly,VD,2021-08-31,0.004587,2021-07-31,0.026171,2019-09-05,0.365854,1.0,2021-01-11
5476,Chevilly,VD,2021-09-30,0.009091,2021-08-31,0.026171,2019-09-05,0.365854,1.0,2021-01-11
5476,Chevilly,VD,2021-10-31,0.00905,2021-09-30,0.026171,2019-09-05,0.365854,1.0,2021-01-11
5476,Chevilly,VD,2021-11-30,0.017937,2021-10-31,0.028468,2019-09-05,0.365854,1.0,2021-01-11
5476,Chevilly,VD,2021-12-31,0.0181,2021-11-30,0.028468,2019-09-05,0.365854,1.0,2021-01-11
5476,Chevilly,VD,2022-01-31,0.017937,2021-12-31,0.028468,2019-09-05,0.365854,1.0,2021-01-11
5476,Chevilly,VD,2022-02-28,0.017857,2022-01-31,0.028429,2019-09-05,0.365854,1.0,2021-01-11
5476,Chevilly,VD,2022-03-31,0.017857,2022-02-28,0.030334,2020-02-11,0.390244,1.0,2022-03-02
5477,Cossonay,VD,2021-03-31,0.009612,2020-12-31,0.057309,2020-06-26,0.078818,0.99,2020-11-30
5477,Cossonay,VD,2021-04-30,0.011642,2021-03-31,0.057309,2020-06-26,0.078818,0.99,2020-11-30
5477,Cossonay,VD,2021-05-31,0.012769,2021-04-30,0.075989,2020-09-24,0.081833,0.990022,2020-11-30
5477,Cossonay,VD,2021-06-30,0.012714,2021-05-31,0.07671,2020-09-24,0.081833,0.990033,2021-05-03
5477,Cossonay,VD,2021-07-31,0.013894,2021-06-30,0.07671,2020-09-24,0.086885,0.98991,2021-05-03
5477,Cossonay,VD,2021-08-31,0.014625,2021-07-31,0.07671,2020-09-24,0.087315,1.0,2021-05-03
5477,Cossonay,VD,2021-09-30,0.014925,2021-08-31,0.077659,2021-05-07,0.089723,0.989955,2021-05-03
5477,Cossonay,VD,2021-10-31,0.016034,2021-09-30,0.080228,2021-05-26,0.092834,0.989955,2021-05-03
5477,Cossonay,VD,2021-11-30,0.01649,2021-10-31,0.090459,2021-06-08,0.086601,1.0,2021-11-08
5477,Cossonay,VD,2021-12-31,0.017214,2021-11-30,0.094393,2021-08-26,0.089869,1.0,2021-12-08
5477,Cossonay,VD,2022-01-31,0.018053,2021-12-31,0.094393,2021-08-26,0.089869,1.0,2021-12-08
5477,Cossonay,VD,2022-02-28,0.017371,2022-01-31,0.094393,2021-08-26,0.089869,1.0,2021-12-08
5477,Cossonay,VD,2022-03-31,0.018068,2022-02-28,0.095828,2021-10-22,0.099511,1.0,2022-03-02
5478,Cottens (VD),VD,2021-03-31,0.015773,2021-01-31,0.012883,2020-01-01,0.095238,0.988827,2021-03-16
5478,Cottens (VD),VD,2021-04-30,0.015528,2021-03-31,0.012883,2020-01-01,0.095238,0.988827,2021-03-16
5478,Cottens (VD),VD,2021-05-31,0.015528,2021-04-30,0.023311,2020-08-15,0.095238,0.988827,2021-03-16
5478,Cottens (VD),VD,2021-06-30,0.015291,2021-05-31,0.023311,2020-08-15,0.095238,0.988827,2021-03-16
5478,Cottens (VD),VD,2021-07-31,0.015198,2021-06-30,0.023311,2020-08-15,0.095238,0.988827,2021-03-16
5479,Cuarnens,VD,2021-03-31,0.013441,2021-01-31,0.021012,2020-10-13,0.175182,0.960177,2020-11-30
5479,Cuarnens,VD,2021-04-30,0.013514,2021-03-31,0.021012,2020-10-13,0.176471,0.96,2020-11-30
5479,Cuarnens,VD,2021-05-31,0.013587,2021-04-30,0.030387,2020-11-24,0.176471,0.960177,2021-04-20
5479,Cuarnens,VD,2021-06-30,0.01355,2021-05-31,0.030389,2020-11-24,0.176471,0.960177,2021-04-20
5479,Cuarnens,VD,2021-07-31,0.018767,2021-06-30,0.030389,2020-11-24,0.176471,0.96,2021-04-20
5479,Cuarnens,VD,2021-08-31,0.021622,2021-07-31,0.030389,2020-11-24,0.177778,1.0,2021-04-20
5479,Cuarnens,VD,2021-09-30,0.024324,2021-08-31,0.030389,2020-11-24,0.176471,0.96,2021-04-20
5479,Cuarnens,VD,2021-10-31,0.02973,2021-09-30,0.03724,2021-06-01,0.176471,0.96,2021-04-20
5479,Cuarnens,VD,2021-11-30,0.030055,2021-10-31,0.03724,2021-06-01,0.183824,1.0,2021-04-20
5479,Cuarnens,VD,2021-12-31,0.030471,2021-11-30,0.03724,2021-06-01,0.201439,1.0,2021-12-21
5479,Cuarnens,VD,2022-01-31,0.033333,2021-12-31,0.03724,2021-06-01,0.201439,1.0,2021-12-21
5479,Cuarnens,VD,2022-02-28,0.033994,2022-01-31,0.03724,2021-06-01,0.201439,1.0,2021-12-21
5479,Cuarnens,VD,2022-03-31,0.037143,2022-02-28,0.03724,2021-06-01,0.18705,1.0,2021-12-21
5480,Daillens,VD,2021-03-31,0.008463,2020-11-30,0.046563,2020-01-01,0.310757,0.973171,2020-11-30
5480,Daillens,VD,2021-04-30,0.009655,2021-03-31,0.046563,2020-01-01,0.310757,0.973171,2020-11-30
5480,Daillens,VD,2021-05-31,0.009655,2021-04-30,0.143848,2020-11-12,0.310757,0.973236,2021-03-16
5480,Daillens,VD,2021-06-30,0.01105,2021-05-31,0.146292,2020-11-12,0.310757,0.973236,2021-03-16
5480,Daillens,VD,2021-07-31,0.010959,2021-06-30,0.146292,2020-11-12,0.318898,0.975669,2021-03-16
5480,Daillens,VD,2021-08-31,0.01108,2021-07-31,0.146292,2020-11-12,0.321429,1.0,2021-03-16
5480,Daillens,VD,2021-09-30,0.012483,2021-08-31,0.147716,2021-04-15,0.318898,0.975669,2021-03-16
5480,Daillens,VD,2021-10-31,0.01385,2021-09-30,0.151732,2021-07-09,0.318898,0.975669,2021-03-16
5480,Daillens,VD,2021-11-30,0.016644,2021-10-31,0.151732,2021-07-09,0.318898,0.992701,2021-10-12
5480,Daillens,VD,2021-12-31,0.018106,2021-11-30,0.152893,2021-08-12,0.318898,0.992718,2021-12-08
5480,Daillens,VD,2022-01-31,0.022315,2021-12-31,0.153791,2021-08-12,0.318898,0.992718,2021-12-08
5480,Daillens,VD,2022-02-28,0.022727,2022-01-31,0.152893,2021-08-12,0.318898,0.992718,2021-12-08
5480,Daillens,VD,2022-03-31,0.021337,2022-02-28,0.154597,2021-09-07,0.318898,0.992718,2021-12-08
5481,Dizy,VD,2021-03-31,0.006211,2021-01-31,0.051471,2020-06-26,0.272727,0.973451,2020-11-30
5481,Dizy,VD,2021-04-30,0.006289,2021-03-31,0.051471,2020-06-26,0.272727,0.973451,2020-11-30
5481,Dizy,VD,2021-05-31,0.006211,2021-04-30,0.074633,2019-07-29,0.272727,0.973451,2020-11-30
5481,Dizy,VD,2021-06-30,0.006173,2021-05-31,0.074633,2019-07-29,0.272727,0.973451,2020-11-30
5481,Dizy,VD,2021-07-31,0.006173,2021-06-30,0.074633,2019-07-29,0.272727,0.973451,2020-11-30
5481,Dizy,VD,2021-08-31,0.006173,2021-07-31,0.074633,2019-07-29,0.272727,1.0,2020-11-30
5481,Dizy,VD,2021-09-30,0.006135,2021-08-31,0.074633,2019-07-29,0.272727,0.973451,2020-11-30
5481,Dizy,VD,2021-10-31,0.00625,2021-09-30,0.076115,2019-07-29,0.272727,0.973451,2020-11-30
5481,Dizy,VD,2021-11-30,0.006211,2021-10-31,0.078016,2021-06-21,0.272727,1.0,2020-11-30
5481,Dizy,VD,2021-12-31,0.006329,2021-11-30,0.078016,2021-06-21,0.272727,1.0,2020-11-30
5481,Dizy,VD,2022-01-31,0.006211,2021-12-31,0.078016,2021-06-21,0.272727,1.0,2020-11-30
5481,Dizy,VD,2022-02-28,0.006289,2022-01-31,0.078016,2021-06-21,0.272727,1.0,2020-11-30
5481,Dizy,VD,2022-03-31,0.006173,2022-02-28,0.078016,2021-06-21,0.287879,1.0,2022-03-02
5482,Eclépens,VD,2021-03-31,0.008448,2021-02-28,0.048098,2020-04-20,0.659259,0.986867,2020-11-30
5482,Eclépens,VD,2021-04-30,0.008412,2021-03-31,0.048098,2020-04-20,0.644444,0.986867,2020-11-30
5482,Eclépens,VD,2021-05-31,0.008556,2021-04-30,0.048686,2020-04-20,0.644444,0.986867,2020-11-30
5482,Eclépens,VD,2021-06-30,0.007423,2021-05-31,0.048815,2020-12-07,0.644444,0.986867,2020-11-30
5482,Eclépens,VD,2021-07-31,0.007361,2021-06-30,0.048815,2020-12-07,0.654275,0.988528,2021-01-19
5482,Eclépens,VD,2021-08-31,0.007216,2021-07-31,0.048815,2020-12-07,0.657895,1.0,2021-01-19
5482,Eclépens,VD,2021-09-30,0.007194,2021-08-31,0.048815,2020-12-07,0.657993,0.98855,2021-01-19
5482,Eclépens,VD,2021-10-31,0.009165,2021-09-30,0.049153,2021-05-03,0.657993,0.98855,2021-01-19
5482,Eclépens,VD,2021-11-30,0.009156,2021-10-31,0.049153,2021-05-03,0.657993,1.0,2021-09-09
5482,Eclépens,VD,2021-12-31,0.008188,2021-11-30,0.053531,2021-07-30,0.666667,1.0,2021-12-08
5482,Eclépens,VD,2022-01-31,0.008197,2021-12-31,0.053762,2021-07-30,0.666667,1.0,2021-12-08
5482,Eclépens,VD,2022-02-28,0.010235,2022-01-31,0.053531,2021-07-30,0.666667,1.0,2021-12-08
5482,Eclépens,VD,2022-03-31,0.010183,2022-02-28,0.05375,2021-10-13,0.685185,1.0,2021-12-08
5483,Ferreyres,VD,2021-03-31,0.024752,2020-10-31,0.036436,2019-10-29,0.395833,0.988506,2020-11-30
5483,Ferreyres,VD,2021-04-30,0.025253,2021-03-31,0.036436,2019-10-29,0.395833,0.988506,2020-11-30
5483,Ferreyres,VD,2021-05-31,0.025641,2021-04-30,0.039369,2020-10-27,0.395833,0.988506,2020-11-30
5483,Ferreyres,VD,2021-06-30,0.026042,2021-05-31,0.04058,2020-10-27,0.395833,0.988506,2020-11-30
5483,Ferreyres,VD,2021-07-31,0.030612,2021-06-30,0.04058,2020-10-27,0.395833,0.988506,2020-11-30
5483,Ferreyres,VD,2021-08-31,0.029703,2021-07-31,0.04058,2020-10-27,0.395833,1.0,2020-11-30
5483,Ferreyres,VD,2021-09-30,0.034483,2021-08-31,0.04058,2020-10-27,0.418367,0.988701,2021-03-30
5483,Ferreyres,VD,2021-10-31,0.040201,2021-09-30,0.04058,2020-10-27,0.418367,0.988701,2021-03-30
5483,Ferreyres,VD,2021-11-30,0.04,2021-10-31,0.04058,2020-10-27,0.418367,1.0,2021-09-09
5483,Ferreyres,VD,2021-12-31,0.040404,2021-11-30,0.04058,2020-10-27,0.418367,1.0,2021-09-09
5483,Ferreyres,VD,2022-01-31,0.040609,2021-12-31,0.04058,2020-10-27,0.418367,1.0,2021-09-09
5483,Ferreyres,VD,2022-02-28,0.041237,2022-01-31,0.04058,2020-10-27,0.418367,1.0,2021-09-09
5483,Ferreyres,VD,2022-03-31,0.041885,2022-02-28,0.04058,2020-10-27,0.428571,1.0,2021-09-09
5484,Gollion,VD,2021-03-31,0.011544,2020-12-31,0.069739,2020-01-01,0.182796,0.971787,2020-11-30
5484,Gollion,VD,2021-04-30,0.012894,2021-03-31,0.069739,2020-01-01,0.188172,0.971787,2020-11-30
5484,Gollion,VD,2021-05-31,0.014306,2021-04-30,0.069739,2020-03-29,0.188172,0.971787,2020-11-30
5484,Gollion,VD,2021-06-30,0.015647,2021-05-31,0.069739,2020-03-29,0.188172,0.971787,2020-11-30
5484,Gollion,VD,2021-07-31,0.02,2021-06-30,0.069739,2020-03-29,0.188172,0.971429,2020-11-30
5484,Gollion,VD,2021-08-31,0.021216,2021-07-31,0.069739,2020-03-29,0.189189,1.0,2020-11-30
5484,Gollion,VD,2021-09-30,0.025532,2021-08-31,0.070344,2020-03-29,0.188172,0.971429,2020-11-30
5484,Gollion,VD,2021-10-31,0.026723,2021-09-30,0.070344,2020-03-29,0.188172,0.971429,2020-11-30
5484,Gollion,VD,2021-11-30,0.028249,2021-10-31,0.070344,2020-03-29,0.187166,1.0,2021-05-19
5484,Gollion,VD,2021-12-31,0.030856,2021-11-30,0.070344,2020-03-29,0.187166,1.0,2021-05-19
5484,Gollion,VD,2022-01-31,0.032717,2021-12-31,0.070992,2020-03-29,0.187166,1.0,2021-05-19
5484,Gollion,VD,2022-02-28,0.033946,2022-01-31,0.070344,2020-03-29,0.187166,1.0,2021-05-19
5484,Gollion,VD,2022-03-31,0.033661,2022-02-28,0.090642,2021-07-08,0.196809,1.0,2021-09-18
5485,Grancy,VD,2021-03-31,0.014337,2021-01-31,0.030485,2020-01-01,0.153846,1.0,2020-11-30
5485,Grancy,VD,2021-04-30,0.017921,2021-03-31,0.030485,2020-01-01,0.158416,1.0,2020-11-30
5485,Grancy,VD,2021-05-31,0.017986,2021-04-30,0.03575,2020-09-15,0.158416,1.0,2020-11-30
5485,Grancy,VD,2021-06-30,0.018051,2021-05-31,0.03575,2020-09-15,0.152381,1.0,2020-11-30
5485,Grancy,VD,2021-07-31,0.017668,2021-06-30,0.03575,2020-09-15,0.152381,1.0,2020-11-30
5485,Grancy,VD,2021-08-31,0.016892,2021-07-31,0.03575,2020-09-15,0.152381,1.0,2020-11-30
5485,Grancy,VD,2021-09-30,0.016447,2021-08-31,0.03575,2020-09-15,0.152381,1.0,2020-11-30
5485,Grancy,VD,2021-10-31,0.016287,2021-09-30,0.03575,2020-09-15,0.152381,1.0,2020-11-30
5485,Grancy,VD,2021-11-30,0.016077,2021-10-31,0.03575,2020-09-15,0.152381,1.0,2020-11-30
5485,Grancy,VD,2021-12-31,0.016287,2021-11-30,0.03575,2020-09-15,0.152381,1.0,2020-11-30
5485,Grancy,VD,2022-01-31,0.01634,2021-12-31,0.03594,2020-09-15,0.152381,1.0,2020-11-30
5485,Grancy,VD,2022-02-28,0.016393,2022-01-31,0.03575,2020-09-15,0.152381,1.0,2020-11-30
5485,Grancy,VD,2022-03-31,0.016393,2022-02-28,0.049072,2021-09-13,0.171429,1.0,2022-03-02
5486,L'Isle,VD,2021-03-31,0.008152,2021-01-31,0.022412,2020-10-13,0.269103,0.923894,2020-11-30
5486,L'Isle,VD,2021-04-30,0.009371,2021-03-31,0.022412,2020-10-13,0.272425,0.923894,2020-11-30
5486,L'Isle,VD,2021-05-31,0.009459,2021-04-30,0.019628,2020-11-13,0.272425,0.924028,2021-04-29
5486,L'Isle,VD,2021-06-30,0.010796,2021-05-31,0.02039,2020-11-13,0.272425,0.924028,2021-04-29
5486,L'Isle,VD,2021-07-31,0.012228,2021-06-30,0.019946,2020-11-13,0.272425,0.923623,2021-04-29
5486,L'Isle,VD,2021-08-31,0.013605,2021-07-31,0.019946,2020-11-13,0.275168,0.998069,2021-04-29
5486,L'Isle,VD,2021-09-30,0.013423,2021-08-31,0.019894,2020-11-13,0.273333,0.923488,2021-04-29
5486,L'Isle,VD,2021-10-31,0.014745,2021-09-30,0.023529,2021-05-11,0.278146,0.923759,2021-10-14
5486,L'Isle,VD,2021-11-30,0.015979,2021-10-31,0.023529,2021-05-11,0.268212,0.992908,2021-10-14
5486,L'Isle,VD,2021-12-31,0.014905,2021-11-30,0.02378,2021-05-11,0.268212,0.992982,2021-12-08
5486,L'Isle,VD,2022-01-31,0.01752,2021-12-31,0.02378,2021-05-11,0.274834,0.992982,2022-01-12
5486,L'Isle,VD,2022-02-28,0.017663,2022-01-31,0.02378,2021-05-11,0.274834,0.992982,2022-01-12
5486,L'Isle,VD,2022-03-31,0.017196,2022-02-28,0.024389,2021-09-17,0.288079,0.99297,2022-01-12
5487,Lussery-Villars,VD,2021-03-31,0.009934,2020-09-30,0.018679,2020-01-01,0.099099,1.0,2020-11-30
5487,Lussery-Villars,VD,2021-04-30,0.012903,2021-03-31,0.018679,2020-01-01,0.099099,1.0,2021-03-30
5487,Lussery-Villars,VD,2021-05-31,0.012739,2021-04-30,0.092295,2020-11-17,0.099099,1.0,2021-03-30
5487,Lussery-Villars,VD,2021-06-30,0.0125,2021-05-31,0.092295,2020-11-17,0.099099,1.0,2021-03-30
5487,Lussery-Villars,VD,2021-07-31,0.0125,2021-06-30,0.092295,2020-11-17,0.099099,1.0,2021-03-30
5487,Lussery-Villars,VD,2021-08-31,0.012539,2021-07-31,0.092295,2020-11-17,0.091743,1.0,2021-03-30
5487,Lussery-Villars,VD,2021-09-30,0.012698,2021-08-31,0.092295,2020-11-17,0.099099,1.0,2021-03-30
5487,Lussery-Villars,VD,2021-10-31,0.012658,2021-09-30,0.092295,2020-11-17,0.099099,1.0,2021-03-30
5487,Lussery-Villars,VD,2021-11-30,0.015674,2021-10-31,0.092295,2020-11-17,0.099099,1.0,2021-10-06
5487,Lussery-Villars,VD,2021-12-31,0.018868,2021-11-30,0.092295,2020-11-17,0.099099,1.0,2021-10-06
5487,Lussery-Villars,VD,2022-01-31,0.018809,2021-12-31,0.092295,2020-11-17,0.099099,1.0,2021-10-06
5487,Lussery-Villars,VD,2022-02-28,0.018576,2022-01-31,0.092295,2020-11-17,0.099099,1.0,2021-10-06
5487,Lussery-Villars,VD,2022-03-31,0.018519,2022-02-28,0.092295,2020-11-17,0.108108,1.0,2021-10-06
5488,Mauraz,VD,2021-03-31,0.0,2021-01-31,0.020256,2020-10-13,0.111111,0.977273,2020-11-30
5488,Mauraz,VD,2021-04-30,0.0,2021-03-31,0.020256,2020-10-13,0.111111,0.977273,2020-11-30
5488,Mauraz,VD,2021-05-31,0.0,2021-04-30,0.020256,2020-10-13,0.111111,0.977273,2020-11-30
5488,Mauraz,VD,2021-06-30,0.0,2021-05-31,0.020256,2020-10-13,0.111111,0.977273,2020-11-30
5488,Mauraz,VD,2021-07-31,0.0,2021-06-30,0.020256,2020-10-13,0.111111,0.977273,2020-11-30
5488,Mauraz,VD,2021-08-31,0.0,2021-07-31,0.020256,2020-10-13,0.111111,1.0,2020-11-30
5488,Mauraz,VD,2021-09-30,0.0,2021-08-31,0.020256,2020-10-13,0.111111,0.977273,2020-11-30
5488,Mauraz,VD,2021-10-31,0.0,2021-09-30,0.020256,2020-10-13,0.111111,0.977273,2020-11-30
5488,Mauraz,VD,2021-11-30,0.0,2021-10-31,0.020256,2020-10-13,0.111111,1.0,2020-11-30
5488,Mauraz,VD,2021-12-31,0.0,2021-11-30,0.020256,2020-10-13,0.111111,1.0,2020-11-30
5488,Mauraz,VD,2022-01-31,0.0,2021-12-31,0.020256,2020-10-13,0.111111,1.0,2020-11-30
5488,Mauraz,VD,2022-02-28,0.0,2022-01-31,0.020256,2020-10-13,0.111111,1.0,2020-11-30
5488,Mauraz,VD,2022-03-31,0.0,2022-02-28,0.020256,2020-10-13,0.111111,1.0,2020-11-30
5489,Mex (VD),VD,2021-03-31,0.01855,2021-02-28,0.116152,2020-01-01,0.206349,0.982935,2020-11-30
5489,Mex (VD),VD,2021-04-30,0.020067,2021-03-31,0.116152,2020-01-01,0.215789,0.982993,2020-11-30
5489,Mex (VD),VD,2021-05-31,0.019737,2021-04-30,0.125506,2020-12-07,0.215789,0.982993,2020-11-30
5489,Mex (VD),VD,2021-06-30,0.016207,2021-05-31,0.12648,2020-12-07,0.223958,0.983165,2020-11-30
5489,Mex (VD),VD,2021-07-31,0.017742,2021-06-30,0.12648,2020-12-07,0.223958,0.983108,2020-11-30
5489,Mex (VD),VD,2021-08-31,0.017713,2021-07-31,0.12648,2020-12-07,0.226316,0.996552,2020-11-30
5489,Mex (VD),VD,2021-09-30,0.017828,2021-08-31,0.12648,2020-12-07,0.223958,0.983108,2020-11-30
5489,Mex (VD),VD,2021-10-31,0.019355,2021-09-30,0.127044,2021-06-28,0.223958,0.983108,2020-11-30
5489,Mex (VD),VD,2021-11-30,0.019017,2021-10-31,0.127044,2021-06-28,0.21875,0.996622,2020-11-30
5489,Mex (VD),VD,2021-12-31,0.020968,2021-11-30,0.127056,2021-06-28,0.213542,0.996644,2021-12-08
5489,Mex (VD),VD,2022-01-31,0.019481,2021-12-31,0.127256,2021-06-28,0.213542,0.996644,2021-12-08
5489,Mex (VD),VD,2022-02-28,0.019481,2022-01-31,0.127056,2021-06-28,0.213542,0.996644,2021-12-08
5489,Mex (VD),VD,2022-03-31,0.022436,2022-02-28,0.12765,2021-06-28,0.21875,0.996644,2021-12-08
5490,Moiry,VD,2021-03-31,0.0,2020-09-30,0.021631,2020-10-13,0.58,0.971429,2020-11-30
5490,Moiry,VD,2021-04-30,0.0,2021-03-31,0.021631,2020-10-13,0.58,0.971429,2020-11-30
5490,Moiry,VD,2021-05-31,0.0,2021-04-30,0.030853,2019-09-05,0.58,0.971429,2020-11-30
5490,Moiry,VD,2021-06-30,0.0,2021-05-31,0.030853,2019-09-05,0.58,0.971429,2020-11-30
5490,Moiry,VD,2021-07-31,0.0,2021-06-30,0.033776,2021-02-12,0.58,0.971429,2020-11-30
5490,Moiry,VD,2021-08-31,0.0,2021-07-31,0.033776,2021-02-12,0.575758,1.0,2020-11-30
5490,Moiry,VD,2021-09-30,0.0,2021-08-31,0.033776,2021-02-12,0.58,0.971429,2020-11-30
5490,Moiry,VD,2021-10-31,0.005376,2021-09-30,0.03442,2021-02-12,0.59,0.971429,2020-11-30
5490,Moiry,VD,2021-11-30,0.005291,2021-10-31,0.03442,2021-02-12,0.58,1.0,2021-10-06
5490,Moiry,VD,2021-12-31,0.010309,2021-11-30,0.03442,2021-02-12,0.58,1.0,2021-12-08
5490,Moiry,VD,2022-01-31,0.010309,2021-12-31,0.03442,2021-02-12,0.59,1.0,2022-01-05
5490,Moiry,VD,2022-02-28,0.010309,2022-01-31,0.03442,2021-02-12,0.59,1.0,2022-01-05
5490,Moiry,VD,2022-03-31,0.010309,2022-02-28,0.03442,2021-02-12,0.58,1.0,2022-01-05
5491,Mont-la-Ville,VD,2021-03-31,0.012987,2020-11-30,0.02338,2020-10-13,0.39779,0.988439,2021-01-21
5491,Mont-la-Ville,VD,2021-04-30,0.016502,2021-03-31,0.02338,2020-10-13,0.39779,0.988439,2021-01-21
5491,Mont-la-Ville,VD,2021-05-31,0.016287,2021-04-30,0.037281,2020-07-23,0.39779,0.988439,2021-01-21
5491,Mont-la-Ville,VD,2021-06-30,0.016026,2021-05-31,0.037696,2020-07-23,0.401099,0.988473,2021-01-21
5491,Mont-la-Ville,VD,2021-07-31,0.016026,2021-06-30,0.039753,2020-12-01,0.401099,0.988473,2021-01-21
5491,Mont-la-Ville,VD,2021-08-31,0.015823,2021-07-31,0.039753,2020-12-01,0.394444,1.0,2021-01-21
5491,Mont-la-Ville,VD,2021-09-30,0.018809,2021-08-31,0.041263,2021-04-21,0.401099,0.988473,2021-01-21
5491,Mont-la-Ville,VD,2021-10-31,0.01875,2021-09-30,0.041263,2021-04-21,0.401099,0.988473,2021-01-21
5491,Mont-la-Ville,VD,2021-11-30,0.018692,2021-10-31,0.041714,2021-04-21,0.401099,1.0,2021-01-21
5491,Mont-la-Ville,VD,2021-12-31,0.015576,2021-11-30,0.043855,2021-08-30,0.401099,1.0,2021-12-08
5491,Mont-la-Ville,VD,2022-01-31,0.015823,2021-12-31,0.044021,2021-08-30,0.401099,1.0,2021-12-08
5491,Mont-la-Ville,VD,2022-02-28,0.019108,2022-01-31,0.043854,2021-08-30,0.401099,1.0,2021-12-08
5491,Mont-la-Ville,VD,2022-03-31,0.019108,2022-02-28,0.043854,2021-08-30,0.384615,1.0,2021-12-08
5492,Montricher,VD,2021-03-31,0.012016,2020-10-31,0.036411,2020-01-01,0.313869,0.982869,2021-01-12
5492,Montricher,VD,2021-04-30,0.014686,2021-03-31,0.036411,2020-01-01,0.313869,0.982869,2021-01-12
5492,Montricher,VD,2021-05-31,0.013298,2021-04-30,0.073268,2020-11-18,0.313869,0.982869,2021-01-12
5492,Montricher,VD,2021-06-30,0.01328,2021-05-31,0.074027,2020-11-18,0.313869,0.982869,2021-01-12
5492,Montricher,VD,2021-07-31,0.014589,2021-06-30,0.074911,2020-11-18,0.311355,0.982869,2021-01-12
5492,Montricher,VD,2021-08-31,0.014628,2021-07-31,0.074911,2020-11-18,0.307407,0.993435,2021-01-12
5492,Montricher,VD,2021-09-30,0.013175,2021-08-31,0.079725,2021-03-18,0.307692,0.982796,2021-09-09
5492,Montricher,VD,2021-10-31,0.01457,2021-09-30,0.080181,2021-07-23,0.304029,0.982796,2021-09-09
5492,Montricher,VD,2021-11-30,0.014398,2021-10-31,0.082668,2021-07-23,0.304029,0.993548,2021-10-06
5492,Montricher,VD,2021-12-31,0.015852,2021-11-30,0.08529,2021-07-23,0.304029,0.99375,2021-12-08
5492,Montricher,VD,2022-01-31,0.017287,2021-12-31,0.08529,2021-07-23,0.304029,0.99375,2021-12-08
5492,Montricher,VD,2022-02-28,0.017241,2022-01-31,0.08529,2021-07-23,0.304029,0.99375,2021-12-08
5492,Montricher,VD,2022-03-31,0.017219,2022-02-28,0.08643,2021-07-23,0.304029,0.99375,2021-12-08
5493,Orny,VD,2021-03-31,0.013652,2020-11-30,0.018814,2020-01-01,0.361905,0.995455,2020-11-30
5493,Orny,VD,2021-04-30,0.013333,2021-03-31,0.018814,2020-01-01,0.361905,0.995455,2020-11-30
5493,Orny,VD,2021-05-31,0.016393,2021-04-30,0.013685,2020-07-01,0.358491,0.995455,2020-11-30
5493,Orny,VD,2021-06-30,0.019672,2021-05-31,0.015272,2020-10-12,0.387387,0.995556,2020-11-30
5493,Orny,VD,2021-07-31,0.019481,2021-06-30,0.015272,2020-10-12,0.392857,0.995575,2020-11-30
5493,Orny,VD,2021-08-31,0.019481,2021-07-31,0.015272,2020-10-12,0.396396,1.0,2020-11-30
5493,Orny,VD,2021-09-30,0.019672,2021-08-31,0.015272,2020-10-12,0.392857,0.995575,2020-11-30
5493,Orny,VD,2021-10-31,0.019608,2021-09-30,0.022092,2021-05-07,0.392857,0.995575,2020-11-30
5493,Orny,VD,2021-11-30,0.023179,2021-10-31,0.022092,2021-05-07,0.401786,1.0,2021-07-16
